title,company,location,category,salary_min,salary_max,contract_type,created,description,redirect_url,search_term
Trainee Business Analyst,ITOL Recruit,"Manchester, Greater Manchester",IT Jobs,30000.0,39000.0,permanent,2026-06-10T11:48:26Z,"Are you looking to start a career as a Business Analyst (BA) and need tailored recruitment support and the right qualifications to secure your career? A business analyst is a problem solver who for example investigates an issue or area of weakness within an organisation, analyses solutions and helps facilitate the change that is needed. If you enjoy problem solving and analysing, have good admin skills and communicate well, then a career in this rewarding sector will suit you. Demand for junior…",https://www.adzuna.co.uk/jobs/land/ad/5758362375?se=xoFvRxZm8RG1SumIcG7pVg&utm_medium=api&utm_source=057dc159&v=01A234C4CA8B3C66B4B049F3770602DBD0E85F00,business analyst
Trainee Business Analyst,ITOL Recruit,"Stoke-On-Trent, Staffordshire",IT Jobs,30000.0,39000.0,permanent,2026-06-10T11:48:29Z,"Are you looking to start a career as a Business Analyst (BA) and need tailored recruitment support and the right qualifications to secure your career? A business analyst is a problem solver who for example investigates an issue or area of weakness within an organisation, analyses solutions and helps facilitate the change that is needed. If you enjoy problem solving and analysing, have good admin skills and communicate well, then a career in this rewarding sector will suit you. Demand for junior…",https://www.adzuna.co.uk/jobs/land/ad/5758362436?se=xoFvRxZm8RG1SumIcG7pVg&utm_medium=api&utm_source=057dc159&v=9C270786EF5ADFC2F80D37B9514C0A089285DC55,business analyst
Salesforce Business Analyst,Understanding Recruitment,"London, UK",IT Jobs,61000.0,61000.0,permanent,2026-06-11T13:42:58Z,"Salesforce Business Analyst £61,000 London (Hybrid, 1-2 days per week in the office) I'm currently working with a forward thinking membership body to recruit a Salesforce Business Analyst to join their Digital, Data & Technology function focussing on business critical projects. This is an exciting opportunity to play a key role in a major period of digital transformation, supporting the successful delivery, optimisation, and adoption of platform solutions across one of the UK's most respected m…",https://www.adzuna.co.uk/jobs/land/ad/5759990836?se=xoFvRxZm8RG1SumIcG7pVg&utm_medium=api&utm_source=057dc159&v=D584853CC97420AD488DEF560E885B4D0D4EA77A,business analyst
Trainee Business Analyst,IT Career Switch,"York, North Yorkshire",IT Jobs,25000.0,35000.0,permanent,2026-06-10T15:39:00Z,"Business Analyst Placement Programme - No Experience Required Our training will help you kick-start a new career in Business Analysis. We are recruiting for companies who are looking to employ our Business Analyst Traineeship graduates to support their continued growth. The best part is, you will not need any previous experience as full training will be provided. You will also have the reassurance of a job guarantee upon completion of the training programme. Whether you are working full time, p…",https://www.adzuna.co.uk/jobs/land/ad/5758567395?se=xoFvRxZm8RG1SumIcG7pVg&utm_medium=api&utm_source=057dc159&v=8FA65D2B8FB768BC68E1A3C4D8BDE006F574E9A0,business analyst
Trainee Business Analyst,IT Career Switch,"Rotherham, South Yorkshire",IT Jobs,25000.0,35000.0,permanent,2026-06-10T15:39:07Z,"Business Analyst Placement Programme - No Experience Required Our training will help you kick-start a new career in Business Analysis. We are recruiting for companies who are looking to employ our Business Analyst Traineeship graduates to support their continued growth. The best part is, you will not need any previous experience as full training will be provided. You will also have the reassurance of a job guarantee upon completion of the training programme. Whether you are working full time, p…",https://www.adzuna.co.uk/jobs/land/ad/5758567414?se=xoFvRxZm8RG1SumIcG7pVg&utm_medium=api&utm_source=057dc159&v=995104C644355EF0F00AB9030BFB21917B5D41ED,business analyst
Trainee Business Analyst,IT Career Switch,"Peterborough, Eastern England",IT Jobs,25000.0,35000.0,permanent,2026-06-10T15:39:15Z,"Business Analyst Placement Programme - No Experience Required Our training will help you kick-start a new career in Business Analysis. We are recruiting for companies who are looking to employ our Business Analyst Traineeship graduates to support their continued growth. The best part is, you will not need any previous experience as full training will be provided. You will also have the reassurance of a job guarantee upon completion of the training programme. Whether you are working full time, p…",https://www.adzuna.co.uk/jobs/land/ad/5758567433?se=xoFvRxZm8RG1SumIcG7pVg&utm_medium=api&utm_source=057dc159&v=3D7F77AB1CCBFB8FF83E2085A074DAE6E53F53D1,business analyst
Trainee Business Analyst,IT Career Switch,"Glasgow City Centre, Glasgow",IT Jobs,25000.0,35000.0,permanent,2026-06-10T15:39:38Z,"Business Analyst Placement Programme - No Experience Required Our training will help you kick-start a new career in Business Analysis. We are recruiting for companies who are looking to employ our Business Analyst Traineeship graduates to support their continued growth. The best part is, you will not need any previous experience as full training will be provided. You will also have the reassurance of a job guarantee upon completion of the training programme. Whether you are working full time, p…",https://www.adzuna.co.uk/jobs/land/ad/5758567545?se=xoFvRxZm8RG1SumIcG7pVg&utm_medium=api&utm_source=057dc159&v=D8ACF1C4512647C960DF74A7B28FA8E45785C490,business analyst
Python Developer - Contract,VANRATH,"Belfast, Northern Ireland",IT Jobs,75000.0,75000.0,contract,2026-06-01T20:36:58Z,"Python Developer (FinTech) - Belfast (Hybrid) - Contract We are looking for an experienced Python Developer with a strong FinTech or Financial Services background to join a Belfast-based team on an initial 3-6 month contract. Location: Belfast (Hybrid) Contract: 3-6 Months Daily Rate Essential Skills 5 years of commercial Python development experience Previous experience within FinTech, Banking, Payments, or Financial Services Strong knowledge of Python and API development (FastAPI, Flask, or D…",https://www.adzuna.co.uk/jobs/land/ad/5748072929?se=_A1-ThZm8RGSwvN1B8zRZw&utm_medium=api&utm_source=057dc159&v=9BFF964753102BAF02E06C113F9A4732950CC998,python developer
Senior Python Developer,Ocho,"Belfast, Northern Ireland",IT Jobs,90000.0,90000.0,,2026-05-22T20:08:03Z,"Senior Python Developer needed to join the worlds newest IoT company Are you a Senior/Principal level Python developer looking for a new challenge? Do you want to work with some of the brightest minds in Northern Ireland? Want to work on true greenfield projects that nobody has done before? The Role In this hands on role, you'll be joining a small team of highly capable professionals responsible for designing, developing, and maintaining high-performance and scalable Applications using the Go p…",https://www.adzuna.co.uk/jobs/land/ad/5737819047?se=_A1-ThZm8RGSwvN1B8zRZw&utm_medium=api&utm_source=057dc159&v=C690513E75AB19F51D2DDFF569EB3138606B0D96,python developer
Backend Python Developer,XACT PLACEMENTS LIMITED,"London, UK",IT Jobs,60000.0,80000.0,permanent,2026-06-09T17:39:36Z,"Backend Python Developer (Azure AI) Location: Remote / Hybrid Type: Full-time Our client is a fast-growing consulting business building an AI-driven platform on native Microsoft Azure services. They are looking for a strong Backend Python Developer to join their team and play a key role in delivering scalable, AI-first solutions used for business automation, workflows, and intelligent agents. This is an opportunity to work in a lean, high-impact environment where speed, quality, and innovation …",https://www.adzuna.co.uk/jobs/land/ad/5757413119?se=_A1-ThZm8RGSwvN1B8zRZw&utm_medium=api&utm_source=057dc159&v=51804D006C90D9DADA9254C134C597E90C0F3D53,python developer
Python Developer - Citi,Citi,UK,IT Jobs,44064.8,44064.8,,2026-05-22T16:04:55Z,"Discover your future at Citi Working at Citi is far more than just a job. A career with us means joining a team of more than 230,000 dedicated people from around the globe. At Citi, you'll have the opportunity to grow your career, give back to your community and make a real impact. Job Overview The Applications Development Intermediate Programmer Analyst is an intermediate level position responsible for participation in the establishment and implementation of new or revised application systems …",https://www.adzuna.co.uk/jobs/land/ad/5737722188?se=_A1-ThZm8RGSwvN1B8zRZw&utm_medium=api&utm_source=057dc159&v=3FA89E1EEB02B136AE88D8605ADB6CBB951B4F47,python developer
Python Developer - mthree,mthree,"London, UK",IT Jobs,66663.34,66663.34,,2026-04-16T20:46:25Z,"We are hiring a skilled back-end Python Developer to join a high-performing technology team at a top-tier investment bank. You’ll be instrumental in delivering a greenfield system monitoring and performance analysis tool for global trading platforms – a solution that will provide critical insights into system health and behavior across the trading stack. This is a chance to build something from scratch, with full ownership of backend components, data ingestion, and real-time analytics in a Linu…",https://www.adzuna.co.uk/jobs/land/ad/5701585440?se=_A1-ThZm8RGSwvN1B8zRZw&utm_medium=api&utm_source=057dc159&v=0F1D07AD962303BFDDD3849F7DB492158E2F0900,python developer
Senior Backend Python Developer,Advanced Resource Managers Limited,"Leeds, West Yorkshire",IT Jobs,104000.0,117000.0,contract,2026-05-29T15:56:48Z,"Senior Backend Python Developer 6-Month contract - Inside IR35 - up to £450 per day Leeds based - hybrid working - 3 days onsite Responsibilities Build and maintain backend services and APIs in line with existing architectural patterns and standards. Implement business logic, data access layers, and integrations with internal and external systems. Develop and enhance RESTful APIs, following defined contracts and API standards. Write clean, maintainable, well-tested code, adhering to agreed engi…",https://www.adzuna.co.uk/jobs/land/ad/5744675336?se=_A1-ThZm8RGSwvN1B8zRZw&utm_medium=api&utm_source=057dc159&v=66D35ACDDCBBBBEF4238A319DC9943B51590ECE2,python developer
Senior Python Developer - AVP - Citi,Citi,UK,IT Jobs,45421.92,45421.92,,2026-05-22T16:04:56Z,"Discover your future at Citi Working at Citi is far more than just a job. A career with us means joining a team of more than 230,000 dedicated people from around the globe. At Citi, you'll have the opportunity to grow your career, give back to your community and make a real impact. Job Overview The Applications Development Senior Programmer Analyst is an intermediate level position responsible for participation in the establishment and implementation of new or revised application systems and pr…",https://www.adzuna.co.uk/jobs/land/ad/5737722199?se=_A1-ThZm8RGSwvN1B8zRZw&utm_medium=api&utm_source=057dc159&v=F3EE0259D33FA026D59328AF83E043D69DE13770,python developer
Senior Python Developer,FDM Group,"Leeds, West Yorkshire",IT Jobs,58116.52,58116.52,contract,2026-05-06T12:48:13Z,"About The Role FDM is a global business and technology consultancy seeking a Senior Python Developer to work for our client within the public sector. This is initially a 6 month contract with very good prospects to extend and will be a hybrid role that will be based in Leeds. We are seeking an experienced Senior Python Developer to design, build, and maintain secure, scalable digital solutions within a highly regulated environment. The role involves working on complex, integration‑heavy systems…",https://www.adzuna.co.uk/jobs/land/ad/5720323410?se=_A1-ThZm8RGSwvN1B8zRZw&utm_medium=api&utm_source=057dc159&v=D1C49A937570998C0A97E008CDA9A367960354EF,python developer
